title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,compound,vader_sentiment,summary
Sheryl Crow ‘Really Scared’ of Artificial Intelligence - Breitbart,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJyZWl0YmFydC5jb20vZW50ZXJ0YWlubWVudC8yMDIzLzExLzA0L3NoZXJ5bC1jcm93LXJlYWxseS1zY2FyZWQtb2YtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2Uv0gFsaHR0cHM6Ly93d3cuYnJlaXRiYXJ0LmNvbS9lbnRlcnRhaW5tZW50LzIwMjMvMTEvMDQvc2hlcnlsLWNyb3ctcmVhbGx5LXNjYXJlZC1vZi1hcnRpZmljaWFsLWludGVsbGlnZW5jZS9hbXAv?oc=5,2023-11-04,Breitbart,US,en,sheryl crow really scared of artificial intelligence  breitbart,58,9,Saturday,11,2023,4,True,False,Other,https://www.breitbart.com/entertainment/2023/11/04/sheryl-crow-really-scared-of-artificial-intelligence/,www.breitbart.com,www,6,com,104,['Warner Todd Huston'],-0.024,negative,"Grammy Award-winning singer Sheryl Crow says she is “really scared” of artificial intelligence (AI) being used in the entertainment industry. “For me, art is like soul, it’s attached to the soul. So when you get into something so much more advanced than our brains are at this point, it takes the soul out of it, you know,” she said."
"Worrying about AI as an 'existential' threat distracts from immediate risks, Balsillie says - CBC News",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3BvbGl0aWNzL2ppbS1iYWxzaWxsaWUtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtdGhyZWF0cy0xLjcwMTc4OTfSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNzAxNzg5Nw?oc=5,2023-11-04,CBC News,US,en,worrying about ai as an existential threat distracts from immediate risks balsillie says  cbc news,87,16,Saturday,11,2023,4,True,False,News Outlet,https://www.cbc.ca/news/politics/jim-balsillie-artificial-intelligence-threats-1.7017897,www.cbc.ca,www,3,ca,88,"['Christian Paas-Lang Covers Federal Politics For Cbc News In Ottawa As An Associate Producer With The House', 'A Digital Writer With Cbc Politics. You Can Reach Him At Christian.Paas-Lang Cbc.Ca.']",-0.8481,negative,"Jim Balsillie says politicians need to pay close attention to new developments in artificial intelligence. But thinking about AI as an ""existential"" problem is a ""distraction,"" he says. Balsilie spoke to CBC's The House after appearing before a parliamentary committee studying Bill C-27."
"Experiment shows Artificial Intelligence making illegal (insider) trades, covering it up - ForexLive",https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy9leHBlcmltZW50LXNob3dzLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW1ha2luZy1pbGxlZ2FsLWluc2lkZXItdHJhZGVzLWNvdmVyaW5nLWl0LXVwLTIwMjMxMTA1L9IBggFodHRwczovL3d3dy5mb3JleGxpdmUuY29tL25ld3MvZXhwZXJpbWVudC1zaG93cy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1tYWtpbmctaWxsZWdhbC1pbnNpZGVyLXRyYWRlcy1jb3ZlcmluZy1pdC11cC0yMDIzMTEwNS9hbXAv?oc=5,2023-11-04,ForexLive,US,en,experiment shows artificial intelligence making illegal insider trades covering it up  forexlive,88,13,Saturday,11,2023,4,True,False,Other,https://www.forexlive.com/news/experiment-shows-artificial-intelligence-making-illegal-insider-trades-covering-it-up-20231105/,www.forexlive.com,www,3,com,126,[],-0.128,negative,"An AI bot made illegal trades, acting on insider information, and then lied about it to its human handlers. It occurred in a demonstration event at the UK's AI safety summit. The next gen of AI will make the trade and then disappear with the cash."
Rishi Sunak asks Elon Musk tough questions on AI: 6 key things discussed - The Indian Express,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS90ZWNobm9sb2d5L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlL3Jpc2hpLXN1bmFrLWVsb24tbXVzay11ay1haS1zYWZldHktc3VtbWl0LTkwMTMxMjUv0gF8aHR0cHM6Ly9pbmRpYW5leHByZXNzLmNvbS9hcnRpY2xlL3RlY2hub2xvZ3kvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvcmlzaGktc3VuYWstZWxvbi1tdXNrLXVrLWFpLXNhZmV0eS1zdW1taXQtOTAxMzEyNS9saXRlLw?oc=5,2023-11-04,The Indian Express,US,en,rishi sunak asks elon musk tough questions on ai  key things discussed  the indian express,77,17,Saturday,11,2023,4,True,False,Press Release Service,https://indianexpress.com/article/technology/artificial-intelligence/rishi-sunak-elon-musk-uk-ai-safety-summit-9013125/,indianexpress.com,indianexpress,5,com,119,"['Bijin Jose', 'Bijin Jose Is A Technology Journalist Currently Serving As An Assistant Editor For Indian Express Online In New Delhi. Passionate About The Transformative Power Of Technology', 'He Delves Into Its Multifaceted Impact On Our Lives', ""The Broader World. His Intrigue With Technology'S Vast Potential Began In His Youth"", 'Setting The Stage For His Career.', 'His Writing Journey Commenced At Maharaja Sayajirao University', 'Vadodara', 'Where He Pursued A Ba In English. Simultaneously', 'He Took On The Role Of A Citizen Journalist With The Times Of India', ""Shedding Light On Vadodara'S Civic Challenges. After Completing His Ma In English Literature""]",-0.128,negative,The UK recently hosted the AI Safety Summit. Prime Minister Rishi Sunak hosted Elon Musk for a Q and A session. The wide-ranging discussion saw Sunak and Musk speak on the need to balance AI’s potential and risks. The SpaceX chief shared his long-standing concerns on why the world should proceed cautiously when it came to developing AI technologies.
Stranger Things Season 5 Won't Use AI De-Aging Tech For Young ... - Screen Rant,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vc2NyZWVucmFudC5jb20vc3RyYW5nZXItdGhpbmdzLXNlYXNvbi01LWRlYWdpbmctdGVjaG5vbG9neS1jYXN0LW5vLXByb2R1Y2VyLXByb21pc2Uv0gEA?oc=5,2023-11-04,Screen Rant,US,en,stranger things season  wont use ai deaging tech for young   screen rant,65,15,Saturday,11,2023,4,True,False,Other,"('', '', 0, '', 0, '')",,,0,,0,[],-0.34,negative,0
Countries at UK summit pledge to tackle AI's potentially 'catastrophic ... - Post Register,https://news.google.com/rss/articles/CBMirwFodHRwczovL3d3dy5wb3N0cmVnaXN0ZXIuY29tL2ZlYXR1cmVzL3NtYXJ0X2xpdmluZy9jb3VudHJpZXMtYXQtdWstc3VtbWl0LXBsZWRnZS10by10YWNrbGUtYWlzLXBvdGVudGlhbGx5LWNhdGFzdHJvcGhpYy1yaXNrcy9hcnRpY2xlX2ZkODliMTVlLTc4ZmYtMTFlZS1iNjk4LTdmMmI5YjVjNTg1MS5odG1s0gEA?oc=5,2023-11-04,Post Register,US,en,countries at uk summit pledge to tackle ais potentially catastrophic   post register,77,14,Saturday,11,2023,4,True,False,News Outlet,https://www.postregister.com/features/smart_living/countries-at-uk-summit-pledge-to-tackle-ais-potentially-catastrophic-risks/article_fd89b15e-78ff-11ee-b698-7f2b9b5c5851.html,www.postregister.com,www,4,com,175,[],-0.4939,negative,"28 nations, including the U.S. and China, agree to work together to contain AI risks. The first international AI Safety Summit is held at a former codebreaking spy base near London. The countries pledged to work towards “shared agreement and responsibility” about AI risks, and hold further meetings."
Now AI can measure blood pressure from a patient’s face - The Business Standard,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LnRic25ld3MubmV0L3RlY2gvbm93LWFpLWNhbi1tZWFzdXJlLWJsb29kLXByZXNzdXJlLXBhdGllbnRzLWZhY2UtNzMyOTM00gFXaHR0cHM6Ly93d3cudGJzbmV3cy5uZXQvdGVjaC9ub3ctYWktY2FuLW1lYXN1cmUtYmxvb2QtcHJlc3N1cmUtcGF0aWVudHMtZmFjZS03MzI5MzQ_YW1w?oc=5,2023-11-04,The Business Standard,US,en,now ai can measure blood pressure from a patients face  the business standard,66,14,Saturday,11,2023,4,True,False,News Outlet,https://www.tbsnews.net/tech/now-ai-can-measure-blood-pressure-patients-face-732934,www.tbsnews.net,www,2,net,83,[],-0.296,negative,"Lifelight is a contactless device developed by a company situated at the Southampton University Science Park. During trials conducted in Hampshire and the Isle of Wight, patients were asked to look at a tablet screen, which then swiftly captured their blood pressure in just 40 seconds."
AI Writes a New Rage Against the Machine Song - American Songwriter,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYW1lcmljYW5zb25nd3JpdGVyLmNvbS9haS13cml0ZXMtYS1uZXctcmFnZS1hZ2FpbnN0LXRoZS1tYWNoaW5lLXNvbmcv0gEA?oc=5,2023-11-04,American Songwriter,US,en,ai writes a new rage against the machine song  american songwriter,56,12,Saturday,11,2023,4,True,False,Other,https://americansongwriter.com/ai-writes-a-new-rage-against-the-machine-song/,americansongwriter.com,americansongwriter,2,com,77,['Jacob Uitti'],-0.5574,negative,0
High schooler calls for AI regulations after manipulated pornographic images of her and others shared online - CNN,https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8xMS8wNC91cy9uZXctamVyc2V5LWhpZ2gtc2Nob29sLWRlZXBmYWtlLXBvcm4vaW5kZXguaHRtbNIBVWh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMTEvMDQvdXMvbmV3LWplcnNleS1oaWdoLXNjaG9vbC1kZWVwZmFrZS1wb3JuL2luZGV4Lmh0bWw?oc=5,2023-11-04,CNN,US,en,high schooler calls for ai regulations after manipulated pornographic images of her and others shared online  cnn,97,18,Saturday,11,2023,4,True,False,News Outlet,https://www.cnn.com/2023/11/04/us/new-jersey-high-school-deepfake-porn/index.html,www.cnn.com,www,6,com,81,"['Skylar Harris', 'Artemis Moshtaghian']",-0.0516,negative,"Francesca Mani, 14, says photos of her and other female classmates were manipulated and possibly shared online. Mani and her mother, Dorota, have expressed frustration over what they say is a lack of legal recourse in place to protect victims of AI-generated pornography. Westfield High School has conducted its own investigation."
AI companies have all kinds of arguments against paying for ... - The Verge,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzExLzQvMjM5NDYzNTMvZ2VuZXJhdGl2ZS1haS1jb3B5cmlnaHQtdHJhaW5pbmctZGF0YS1vcGVuYWktbWljcm9zb2Z0LWdvb2dsZS1tZXRhLXN0YWJpbGl0eWFp0gEA?oc=5,2023-11-04,The Verge,US,en,ai companies have all kinds of arguments against paying for   the verge,62,14,Saturday,11,2023,4,True,False,News Outlet,https://www.theverge.com/2023/11/4/23946353/generative-ai-copyright-training-data-openai-microsoft-google-meta-stabilityai,www.theverge.com,www,5,com,122,['Wes Davis'],-0.4019,negative,"The US Copyright Office is taking public comment on potential new rules around generative AI’s use of copyrighted materials. We’ve collected the arguments from Meta, Google, Microsoft, Adobe, Hugging Face, StabilityAI, and Anthropic below. There are some differences in their approaches, but the overall message is the same."
"Don't let Big Tech write the AI rules, warns AI godfather - Business Insider",https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYmlnLXRlY2gtY29udHJvbGxpbmctYWktc2VjdG9yLWNvbmNlcm5zLWFpLWdvZGZhdGhlci15b3NodWEtYmVuZ2lvLTIwMjMtMTHSAW5odHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2JpZy10ZWNoLWNvbnRyb2xsaW5nLWFpLXNlY3Rvci1jb25jZXJucy1haS1nb2RmYXRoZXIteW9zaHVhLWJlbmdpby0yMDIzLTExP2FtcA?oc=5,2023-11-04,Business Insider,US,en,dont let big tech write the ai rules warns ai godfather  business insider,63,14,Saturday,11,2023,4,True,False,News Outlet,https://www.businessinsider.com/big-tech-controlling-ai-sector-concerns-ai-godfather-yoshua-bengio-2023-11,www.businessinsider.com,www,1,com,106,['Beatrice Nolan'],-0.1027,negative,"Concentration of power in the AI arena is one of the main risks facing the industry, an AI godfather says. Yoshua Bengio, a Turing Award-winning Canadian computer scientist, told Insider the potential for the AI sector to be controlled by a few companies was the ""number two problem"" behind the existential risks posed by the technology."
Sunak's AI summit scores 'diplomatic coup' but exposes global ... - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzE3MTllYzcwLWUxODMtNGQ4My04NDkxLWY1YTc2ZDlmNWE3ONIBAA?oc=5,2023-11-04,Financial Times,US,en,sunaks ai summit scores diplomatic coup but exposes global   financial times,71,13,Saturday,11,2023,4,True,False,News Outlet,https://www.ft.com/content/1719ec70-e183-4d83-8491-f5a76d9f5a78,www.ft.com,www,2,com,63,[],-0.1901,negative,Pay a year upfront and save 20%. Then $199 for 12 months. Insight and expertise in your hands with the iconic FT print edition. See why over a million readers pay to read the Financial Times. International edition delivered Monday to Saturday.
Model says her face was edited with AI to look white: ‘It’s very dehumanizing’ - The Guardian,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9mYXNoaW9uLzIwMjMvbm92LzA0L2Zhc2hpb24tbW9kZWwtYWktaW1hZ2UtdGlrdG9r0gFNaHR0cHM6Ly9hbXAudGhlZ3VhcmRpYW4uY29tL2Zhc2hpb24vMjAyMy9ub3YvMDQvZmFzaGlvbi1tb2RlbC1haS1pbWFnZS10aWt0b2s?oc=5,2023-11-04,The Guardian,US,en,model says her face was edited with ai to look white its very dehumanizing  the guardian,77,17,Saturday,11,2023,4,True,False,News Outlet,https://www.theguardian.com/fashion/2023/nov/04/fashion-model-ai-image-tiktok,www.theguardian.com,www,5,com,77,['Alaina Demopoulos'],-0.5709,negative,"Shereen Wu says designer Michael Costello uploaded altered photo to Instagram. Wu says her face has been made to appear as if she is a white woman. In a statement, Costello denied altering the photo and said the image was ‘fan art’"
Elon Musk says AI will create a future where ‘no job is needed’: ‘The AI will be able to do everything’ - Fortune,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMS8wMy9lbG9uLW11c2stYWktbm8tam9iLW5lZWRlZC13b3JrL9IBQ2h0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMS8wMy9lbG9uLW11c2stYWktbm8tam9iLW5lZWRlZC13b3JrL2FtcC8?oc=5,2023-11-03,Fortune,US,en,elon musk says ai will create a future where no job is needed the ai will be able to do everything  fortune,91,23,Friday,11,2023,4,False,False,News Outlet,https://fortune.com/2023/11/03/elon-musk-ai-no-job-needed-work/,fortune.com,fortune,5,com,63,[],-0.0258,negative,Elon Musk says AI could create a utopia where no one needs to work. The Tesla and SpaceX CEO spoke at an event in London with U.K. Prime Minister Rishi Sunak. Musk is in Britain to take part in an AI Safety Summit to discuss the development of artificial intelligence models.
AI Chatbot 'Murrow' Teaches Journalism and Critical Thinking - Government Technology,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmdvdnRlY2guY29tL2VkdWNhdGlvbi9oaWdoZXItZWQvYWktY2hhdGJvdC1tdXJyb3ctdGVhY2hlcy1qb3VybmFsaXNtLWFuZC1jcml0aWNhbC10aGlua2luZ9IBAA?oc=5,2023-11-03,Government Technology,US,en,ai chatbot murrow teaches journalism and critical thinking  government technology,74,11,Friday,11,2023,4,False,False,Blog,https://www.govtech.com/education/higher-ed/ai-chatbot-murrow-teaches-journalism-and-critical-thinking,www.govtech.com,www,3,com,102,"['Aaron Gifford Has Several Years Of Professional Writing Experience', 'Primarily With Daily Newspapers', 'Specialty Publications In Upstate New York. He Attended The University At Buffalo', 'Is Based In Cazenovia']",-0.3182,negative,0
Can AI chatbots help reduce loneliness? - DIGIT.FYI,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LmRpZ2l0LmZ5aS9jYW4tYWktY2hhdGJvdHMtaGVscC1yZWR1Y2UtbG9uZWxpbmVzcy_SAQA?oc=5,2023-11-03,DIGIT.FYI,US,en,can ai chatbots help reduce loneliness  digitfyi,44,8,Friday,11,2023,4,False,False,Other,https://www.digit.fyi/can-ai-chatbots-help-reduce-loneliness/,www.digit.fyi,www,2,fyi,61,"['Digit Editor', 'Graham Turner']",-0.0258,negative,73% of respondents believe that chatbots and digital companions could serve as effective tools in combating loneliness and social isolation. More than a quarter of respondents to a recent survey express a willingness to engage in intimate and emotional roleplay with chatbots. A resounding 72% believe that AI chatbots can be helpful day-to-day.
How Human Bias Undermines AI-Enabled Solutions - Unite.AI,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnVuaXRlLmFpL2hvdy1odW1hbi1iaWFzLXVuZGVybWluZXMtYWktZW5hYmxlZC1zb2x1dGlvbnMv0gEA?oc=5,2023-11-03,Unite.AI,US,en,how human bias undermines aienabled solutions  uniteai,50,8,Friday,11,2023,4,False,False,News Outlet,https://www.unite.ai/how-human-bias-undermines-ai-enabled-solutions/,www.unite.ai,www,2,ai,68,['Ivan Nechaev'],-0.2732,negative,"There is a growing emphasis on whether we can make AI more ethical. Bias, in this context, means the existence of unfair, prejudiced, or distorted perspectives in the text generated by models such as ChatGPT. Human-set constraints restrict AI’s ability to learn from a broader range of data, which further prevents it from providing useful information."
