title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,polarity1,subjectivity,compound,vader_sentiment,summary
"Tencent's AI leviathan, $83M scam busted, China's influencer ban ... - Cointelegraph",https://news.google.com/rss/articles/CBMibGh0dHBzOi8vY29pbnRlbGVncmFwaC5jb20vbWFnYXppbmUvdGVuY2VudHMtYWktbGV2aWF0aGFuLTgzbS1zY2FtLWJ1c3RlZC1jaGluYXMtaW5mbHVlbmNlci1iYW4tYXNpYS1leHByZXNzL9IBAA?oc=5,2023-09-08,Cointelegraph,US,en,tencents ai leviathan m scam busted chinas influencer ban   cointelegraph,73,12,Friday,9,2023,3,False,False,Other,https://cointelegraph.com/magazine/tencents-ai-leviathan-83m-scam-busted-chinas-influencer-ban-asia-express/,cointelegraph.com,cointelegraph,3,com,108,"['Zhiyuan Sun', 'Zhiyuan Sun Is A Journalist At Cointelegraph Focusing On Technology-Related News. He Has Several Years Of Experience Writing For Major Financial Media Outlets Such As The Motley Fool', 'Nasdaq.Com', 'Seeking Alpha.']",0.0,0.0,-0.8074,negative,0
"New York matches AI robots to isolated seniors, but ElliQ isn't one ... - WSKG.org",https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lndza2cub3JnLzIwMjMtMDktMDgvbmV3LXlvcmstbWF0Y2hlcy1haS1yb2JvdHMtdG8taXNvbGF0ZWQtc2VuaW9ycy1idXQtZWxsaXEtaXNudC1vbmUtc2l6ZS1maXRzLWFsbNIBAA?oc=5,2023-09-08,WSKG.org,US,en,new york matches ai robots to isolated seniors but elliq isnt one   wskgorg,68,15,Friday,9,2023,3,False,False,Other,https://www.wskg.org/2023-09-08/new-york-matches-ai-robots-to-isolated-seniors-but-elliq-isnt-one-size-fits-all,www.wskg.org,www,2,org,111,['Wskg'],0.1363636363636363,0.4545454545454545,-0.1655,negative,ElliQ is a pint-
Noetik Raises $14 Million Seed Financing to Revolutionize Cancer Immunotherapy Using Artificial Intelligence - Yahoo Finance,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9ub2V0aWstcmFpc2VzLTE0LW1pbGxpb24tc2VlZC0xMjAwMDAzNDEuaHRtbNIBU2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL25vZXRpay1yYWlzZXMtMTQtbWlsbGlvbi1zZWVkLTEyMDAwMDM0MS5odG1s?oc=5,2023-09-07,Yahoo Finance,US,en,noetik raises  million seed financing to revolutionize cancer immunotherapy using artificial intelligence  yahoo finance,109,16,Thursday,9,2023,3,False,False,News Outlet,https://finance.yahoo.com/news/noetik-raises-14-million-seed-120000341.html,finance.yahoo.com,finance,2,com,75,['Business Wire'],-0.6,1.0,-0.3182,negative,0
Dataminr Pulse Expands to Offer AI-powered Risk Management ... - PR Newswire,https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvZGF0YW1pbnItcHVsc2UtZXhwYW5kcy10by1vZmZlci1haS1wb3dlcmVkLXJpc2stbWFuYWdlbWVudC1jYXBhYmlsaXRpZXMtMzAxOTIwNTA4Lmh0bWzSAQA?oc=5,2023-09-07,PR Newswire,US,en,dataminr pulse expands to offer aipowered risk management   pr newswire,65,12,Thursday,9,2023,3,False,False,News Outlet,https://www.prnewswire.com/news-releases/dataminr-pulse-expands-to-offer-ai-powered-risk-management-capabilities-301920508.html,www.prnewswire.com,www,2,com,127,[],0.0,0.0,-0.1779,negative,Dataminr Pulse for Corporate Security
"Microsoft assumes legal liability as artists, authors battle AI ... - TheStreet",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnRoZXN0cmVldC5jb20vdGVjaG5vbG9neS9taWNyb3NvZnQtYXNzdW1lcy1sZWdhbC1saWFiaWxpdHktYXMtYXJ0aXN0cy1hdXRob3JzLWJhdHRsZS1haS1lbmNyb2FjaG1lbnTSAQA?oc=5,2023-09-07,TheStreet,US,en,microsoft assumes legal liability as artists authors battle ai   thestreet,68,12,Thursday,9,2023,3,False,False,Other,https://www.thestreet.com/technology/microsoft-assumes-legal-liability-as-artists-authors-battle-ai-encroachment,www.thestreet.com,www,2,com,112,[],0.2,0.2,-0.4404,negative,0
Search engines required to stamp out AI-generated images of child abuse under Australia’s new code - The Guardian,https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy50aGVndWFyZGlhbi5jb20vdGVjaG5vbG9neS8yMDIzL3NlcC8wOC9zZWFyY2gtZW5naW5lcy1yZXF1aXJlZC10by1zdGFtcC1vdXQtYWktZ2VuZXJhdGVkLWltYWdlcy1vZi1jaGlsZC1hYnVzZS11bmRlci1hdXN0cmFsaWFzLW5ldy1jb2Rl0gGUAWh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS90ZWNobm9sb2d5LzIwMjMvc2VwLzA4L3NlYXJjaC1lbmdpbmVzLXJlcXVpcmVkLXRvLXN0YW1wLW91dC1haS1nZW5lcmF0ZWQtaW1hZ2VzLW9mLWNoaWxkLWFidXNlLXVuZGVyLWF1c3RyYWxpYXMtbmV3LWNvZGU?oc=5,2023-09-07,The Guardian,US,en,search engines required to stamp out aigenerated images of child abuse under australias new code  the guardian,96,18,Thursday,9,2023,3,False,False,News Outlet,https://www.theguardian.com/technology/2023/sep/08/search-engines-required-to-stamp-out-ai-generated-images-of-child-abuse-under-australias-new-code,www.theguardian.com,www,5,com,148,['Josh Butler'],0.1363636363636363,0.4545454545454545,-0.6369,negative, eSafety Commissioner Julie Inman Grant
Microsoft and Paige are building the world's largest AI model for detecting cancer - CNBC,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDkvMDcvbWljcm9zb2Z0LXBhaWdlLWJ1aWxkaW5nLXdvcmxkcy1sYXJnZXN0LWFpLW1vZGVsLXRvLWRldGVjdC1jYW5jZXIuaHRtbNIBamh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA5LzA3L21pY3Jvc29mdC1wYWlnZS1idWlsZGluZy13b3JsZHMtbGFyZ2VzdC1haS1tb2RlbC10by1kZXRlY3QtY2FuY2VyLmh0bWw?oc=5,2023-09-07,CNBC,US,en,microsoft and paige are building the worlds largest ai model for detecting cancer  cnbc,75,15,Thursday,9,2023,3,False,False,News Outlet,https://www.cnbc.com/2023/09/07/microsoft-paige-building-worlds-largest-ai-model-to-detect-cancer.html,www.cnbc.com,www,4,com,102,"['Ashley Capoot', 'In']",0.0,0.0,-0.6597,negative,Paige develops digital and AI-
New Jersey's Ocean City taps AI gun detection in hopes of thwarting mass shootings - ABC News,https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvbmV3LWplcnNleXMtb2NlYW4tY2l0eS10YXBzLWFpLWd1bi1kZXRlY3Rpb24vc3Rvcnk_aWQ9MTAyOTYwNzg40gFdaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvVVMvbmV3LWplcnNleXMtb2NlYW4tY2l0eS10YXBzLWFpLWd1bi1kZXRlY3Rpb24vc3Rvcnk_aWQ9MTAyOTYwNzg4?oc=5,2023-09-07,ABC News,US,en,new jerseys ocean city taps ai gun detection in hopes of thwarting mass shootings  abc news,77,17,Thursday,9,2023,3,False,False,News Outlet,https://abcnews.go.com/US/new-jerseys-ocean-city-taps-ai-gun-detection/story?id=102960788,abcnews.go.com,abcnews,3,com,89,['Abc News'],0.1363636363636363,0.4545454545454545,-0.0772,negative,Ocean City School District in New Jersey
"AI Stock: C3.ai Sinks On Revenue Miss, Weak Outlook - Investor's Business Daily",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LmludmVzdG9ycy5jb20vbmV3cy90ZWNobm9sb2d5L2FpLXN0b2NrLWMzYWktZWFybmluZ3MtYWktZWFybmluZ3MtcTEyMDI0L9IBAA?oc=5,2023-09-07,Investor's Business Daily,US,en,ai stock cai sinks on revenue miss weak outlook  investors business daily,67,13,Thursday,9,2023,3,False,False,News Outlet,https://www.investors.com/news/technology/ai-stock-c3ai-earnings-ai-earnings-q12024/,www.investors.com,www,4,com,84,"[""Investor'S Business Daily"", 'Reinhardt Krause']",-0.1583333333333333,0.2083333333333333,-0.5423,negative,0
AI vs. Human Writing: Experts Fooled Almost 62% of the Time - Neuroscience News,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vbmV1cm9zY2llbmNlbmV3cy5jb20vYWktaHVtYW4td3JpdGluZy1jaGF0Z3B0LTIzODkyL9IBAA?oc=5,2023-09-07,Neuroscience News,US,en,ai vs human writing experts fooled almost  of the time  neuroscience news,66,14,Thursday,9,2023,3,False,False,News Outlet,https://neurosciencenews.com/ai-human-writing-chatgpt-23892/,neurosciencenews.com,neurosciencenews,2,com,60,"['Neuroscience News', 'Neuroscience News Posts Science Research News Labs', 'Universities', 'Hospitals', 'News Departments Around The World.', 'Science Articles Cover Neuroscience', 'Psychology', 'Ai', 'Robotics', 'Neurology']",0.0,0.1,-0.3818,negative,Linguistics experts struggle to differentiate
Lost in AI translation: growing reliance on language apps jeopardizes some asylum applications - The Guardian US,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS91cy1uZXdzLzIwMjMvc2VwLzA3L2FzeWx1bS1zZWVrZXJzLWFpLXRyYW5zbGF0aW9uLWFwcHPSAVJodHRwczovL2FtcC50aGVndWFyZGlhbi5jb20vdXMtbmV3cy8yMDIzL3NlcC8wNy9hc3lsdW0tc2Vla2Vycy1haS10cmFuc2xhdGlvbi1hcHBz?oc=5,2023-09-07,The Guardian US,US,en,lost in ai translation growing reliance on language apps jeopardizes some asylum applications  the guardian us,96,17,Thursday,9,2023,3,False,False,News Outlet,https://www.theguardian.com/us-news/2023/sep/07/asylum-seekers-ai-translation-apps,www.theguardian.com,www,5,com,82,['Johana Bhuiyan'],0.0,0.0,-0.1531,negative,US immigration system relies on AI-
AI ethics: AI reveals our anxiety over the mistreatment of animals - Vox.com,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LnZveC5jb20vdGhlLWhpZ2hsaWdodC8yMzc3NzE3MS9haS1hbmltYWxzLXJpZ2h0cy1jcnVlbHR5LXRyYW5zaHVtYW5pc20tYm9zdHJvbdIBAA?oc=5,2023-09-07,Vox.com,US,en,ai ethics ai reveals our anxiety over the mistreatment of animals  voxcom,64,13,Thursday,9,2023,3,False,False,Other,https://www.vox.com/the-highlight/23777171/ai-animals-rights-cruelty-transhumanism-bostrom,www.vox.com,www,3,com,90,"['Marina Bolotnikova', 'Sep']",0.0,0.0,-0.1779,negative,The dehumanizing philosophy of AI is
Uncertain Copyright and Patent Protections in the AI Age - Cooley LLC,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LmNvb2xleS5jb20vbmV3cy9pbnNpZ2h0LzIwMjMvMjAyMy0wOS0wNy11bmNlcnRhaW4tY29weXJpZ2h0LWFuZC1wYXRlbnQtcHJvdGVjdGlvbnMtaW4tdGhlLWFpLWFnZdIBAA?oc=5,2023-09-07,Cooley LLC,US,en,uncertain copyright and patent protections in the ai age  cooley llc,58,12,Thursday,9,2023,3,False,False,Other,https://www.cooley.com/news/insight/2023/2023-09-07-uncertain-copyright-and-patent-protections-in-the-ai-age,www.cooley.com,www,4,com,108,[],0.0,0.0,-0.296,negative,0
Worried about AI in the workplace? You're not alone - APA Psychology News,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LmFwYS5vcmcvdG9waWNzL2hlYWx0aHktd29ya3BsYWNlcy9hcnRpZmljaWFsLWludGVsbGlnZW5jZS13b3JrcGxhY2Utd29ycnnSAQA?oc=5,2023-09-07,APA Psychology News,US,en,worried about ai in the workplace youre not alone  apa psychology news,61,13,Thursday,9,2023,3,False,False,News Outlet,https://www.apa.org/topics/healthy-workplaces/artificial-intelligence-workplace-worry,www.apa.org,www,3,org,85,[],0.0,0.0,-0.1179,negative,summarize: 
Generation AI: education reluctantly embraces the bots - Reuters,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZ2VuZXJhdGlvbi1haS1lZHVjYXRpb24tcmVsdWN0YW50bHktZW1icmFjZXMtYm90cy0yMDIzLTA5LTA3L9IBAA?oc=5,2023-09-07,Reuters,US,en,generation ai education reluctantly embraces the bots  reuters,56,9,Thursday,9,2023,3,False,False,News Outlet,https://www.reuters.com/technology/generation-ai-education-reluctantly-embraces-bots-2023-09-07/,www.reuters.com,www,3,com,96,[],0.0,0.0,-0.1027,negative,0
How artificial intelligence could change relationships and death - Vox.com,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnZveC5jb20vdGhlLWhpZ2hsaWdodC8yMzc3OTA5OC9yZWxhdGlvbnNoaXBzLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXJvYm90cy1haS1kZWF0aC1taWNyb3NvZnQtb3BlbmFpLWNoYXRncHTSAQA?oc=5,2023-09-07,Vox.com,US,en,how artificial intelligence could change relationships and death  voxcom,65,10,Thursday,9,2023,3,False,False,Other,https://www.vox.com/the-highlight/23779098/relationships-artificial-intelligence-robots-ai-death-microsoft-openai-chatgpt,www.vox.com,www,3,com,121,"['Tahmima Anam', 'Sep']",-0.6,1.0,-0.2023,negative,"When she was 17, she left"
Humans and Machines: How Artificial Intelligence Risks Conflicts of ... - Association of Equipment Manufacturers (AEM),https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LmFlbS5vcmcvbmV3cy9odW1hbnMtYW5kLW1hY2hpbmVzLWhvdy1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1yaXNrcy1jb25mbGljdHMtb2YtaW50ZXJlc3TSAQA?oc=5,2023-09-07,Association of Equipment Manufacturers (AEM),US,en,humans and machines how artificial intelligence risks conflicts of   association of equipment manufacturers aem,103,16,Thursday,9,2023,3,False,False,Other,https://www.aem.org/news/humans-and-machines-how-artificial-intelligence-risks-conflicts-of-interest,www.aem.org,www,2,org,100,['Association Of Equipment Manufacturers'],-0.6,1.0,-0.1531,negative,"AEM is 1,000+"
How To Mitigate Risk In An Artificial Intelligence-Driven Threat ... - BizTech Magazine,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vYml6dGVjaG1hZ2F6aW5lLmNvbS9hcnRpY2xlLzIwMjMvMDkvaG93LW1pdGlnYXRlLXJpc2stYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtZHJpdmVuLXRocmVhdC1sYW5kc2NhcGXSAXFodHRwczovL2JpenRlY2htYWdhemluZS5jb20vYXJ0aWNsZS8yMDIzLzA5L2hvdy1taXRpZ2F0ZS1yaXNrLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWRyaXZlbi10aHJlYXQtbGFuZHNjYXBlP2FtcA?oc=5,2023-09-07,BizTech Magazine,US,en,how to mitigate risk in an artificial intelligencedriven threat   biztech magazine,75,13,Thursday,9,2023,3,False,False,Blog,https://biztechmagazine.com/article/2023/09/how-mitigate-risk-artificial-intelligence-driven-threat-landscape,biztechmagazine.com,biztechmagazine,4,com,109,[],-0.6,1.0,-0.6705,negative,Artificial intelligence is transforming nearly every
AI Chatbots and Emergency Medical Services | OAEM - Dove Medical Press,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5kb3ZlcHJlc3MuY29tL2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWNoYXRib3RzLWFuZC1lbWVyZ2VuY3ktbWVkaWNhbC1zZXJ2aWNlcy1wZXJzcGUtcGVlci1yZXZpZXdlZC1mdWxsdGV4dC1hcnRpY2xlLU9BRU3SAQA?oc=5,2023-09-07,Dove Medical Press,US,en,ai chatbots and emergency medical services  oaem  dove medical press,59,12,Thursday,9,2023,3,False,False,Press Release Service,https://www.dovepress.com/artificial-intelligence-chatbots-and-emergency-medical-services-perspe-peer-reviewed-fulltext-article-OAEM,www.dovepress.com,www,1,com,132,"['Dove Press', 'Christian Angelo I Ventura', 'Edward E Denton', 'Author Guidelines']",0.0,0.0,-0.3818,negative,Artificial intelligence (AI) is
How to build a ChatGPT AI chatbot for your business - Geeky Gadgets,https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vd3d3LmdlZWt5LWdhZGdldHMuY29tL2J1aWxkLWEtY2hhdGdwdC1haS1jaGF0Ym90L9IBAA?oc=5,2023-09-07,Geeky Gadgets,US,en,how to build a chatgpt ai chatbot for your business  geeky gadgets,55,13,Thursday,9,2023,3,False,False,Other,https://www.geeky-gadgets.com/build-a-chatgpt-ai-chatbot/,www.geeky-gadgets.com,www,2,com,57,['Julian Horsey'],0.0,0.0,-0.1531,negative,0
Forget ChatGPT—Law Firms Are Launching Their Own Gen AI ... - Law.com,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3Lmxhdy5jb20vMjAyMy8wOS8wNy9mb3JnZXQtY2hhdGdwdC1sYXctZmlybXMtYXJlLWxhdW5jaGluZy10aGVpci1vd24tZ2VuLWFpLWNoYXRib3RzL9IBAA?oc=5,2023-09-07,Law.com,US,en,forget chatgptlaw firms are launching their own gen ai   lawcom,58,12,Thursday,9,2023,3,False,False,Other,https://www.law.com/2023/09/07/forget-chatgpt-law-firms-are-launching-their-own-gen-ai-chatbots/?slreturn=20231110091224,www.law.com,www,5,com,120,['Rhys Dipshan'],0.6,1.0,-0.2263,negative,The Law.com Barometer newsletter
"Suspected Chinese operatives using AI generated images to spread disinformation among US voters, Microsoft says - CNN",https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wOS8wNy9wb2xpdGljcy9jaGluZXNlLW9wZXJhdGl2ZXMtYWktaW1hZ2VzLXNvY2lhbC1tZWRpYS9pbmRleC5odG1s0gFgaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wOS8wNy9wb2xpdGljcy9jaGluZXNlLW9wZXJhdGl2ZXMtYWktaW1hZ2VzLXNvY2lhbC1tZWRpYS9pbmRleC5odG1s?oc=5,2023-09-07,CNN,US,en,suspected chinese operatives using ai generated images to spread disinformation among us voters microsoft says  cnn,101,17,Thursday,9,2023,3,False,False,News Outlet,https://www.cnn.com/2023/09/07/politics/chinese-operatives-ai-images-social-media/index.html,www.cnn.com,www,6,com,92,['Sean Lyngaas'],0.0,0.0,-0.2263,negative,Alleged Chinese influence network used
