title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,polarity1,subjectivity,compound,vader_sentiment,summary
Shadow AI will be much worse than Shadow IT - CIO,https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS82NDg5Njkvc2hhZG93LWFpLXdpbGwtYmUtbXVjaC13b3JzZS10aGFuLXNoYWRvdy1pdC5odG1s0gFYaHR0cHM6Ly93d3cuY2lvLmNvbS9hcnRpY2xlLzY0ODk2OS9zaGFkb3ctYWktd2lsbC1iZS1tdWNoLXdvcnNlLXRoYW4tc2hhZG93LWl0Lmh0bWwvYW1wLw?oc=5,2023-08-08,CIO,US,en,shadow ai will be much worse than shadow it  cio,39,11,Tuesday,8,2023,3,False,False,Other,https://www.cio.com/article/648969/shadow-ai-will-be-much-worse-than-shadow-it.html,www.cio.com,www,3,com,83,[],-0.4,0.6,-0.4767,negative,"In the AI era, your data"
"As AI’s risks loom, organizations must proceed with caution - Lockton",https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vZ2xvYmFsLmxvY2t0b24uY29tL3VzL2VuL25ld3MtaW5zaWdodHMvYXMtYWlzLXJpc2tzLWxvb20tb3JnYW5pemF0aW9ucy1tdXN0LXByb2NlZWQtd2l0aC1jYXV0aW9u0gEA?oc=5,2023-08-08,Lockton,US,en,as ais risks loom organizations must proceed with caution  lockton,59,11,Tuesday,8,2023,3,False,False,Other,https://global.lockton.com/us/en/news-insights/as-ais-risks-loom-organizations-must-proceed-with-caution,global.lockton.com,global,4,com,104,[],0.0,0.0,-0.4588,negative,Artificial intelligence can take many forms
"You’re Not Imagining It: Top AI Chatbots Have Political Biases, Researchers Say - Decrypt",https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vZGVjcnlwdC5jby8xNTE3OTYvYWktcG9saXRpY2FsLWJpYXMtbGVmdC1yaWdodC1yZXNlYXJjaNIBRWh0dHBzOi8vZGVjcnlwdC5jby8xNTE3OTYvYWktcG9saXRpY2FsLWJpYXMtbGVmdC1yaWdodC1yZXNlYXJjaD9hbXA9MQ?oc=5,2023-08-08,Decrypt,US,en,youre not imagining it top ai chatbots have political biases researchers say  decrypt,76,14,Tuesday,8,2023,3,False,False,Other,https://decrypt.co/151796/ai-political-bias-left-right-research,decrypt.co,decrypt,2,co,63,"['Decrypt', 'Jose Antonio Lanz']",0.25,0.3,-0.1511,negative,summarize: You’
AI 'red teams' race to find bias and harms in chatbots like ChatGPT - The Washington Post,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjMvMDgvMDgvYWktcmVkLXRlYW0tZGVmY29uL9IBAA?oc=5,2023-08-08,The Washington Post,US,en,ai red teams race to find bias and harms in chatbots like chatgpt  the washington post,73,17,Tuesday,8,2023,3,False,False,News Outlet,"('', '', 0, '', 0, '')",,,0,,0,[],0.0,0.0,-0.2732,negative,The Generative Red Team Challenge is
Pope Warns Against Potential Dangers of Artificial Intelligence - Voice of America - VOA News,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2EvcG9wZS13YXJucy1hZ2FpbnN0LXBvdGVudGlhbC1kYW5nZXJzLW9mLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLzcyMTYxNTYuaHRtbNIBaGh0dHBzOi8vd3d3LnZvYW5ld3MuY29tL2FtcC9wb3BlLXdhcm5zLWFnYWluc3QtcG90ZW50aWFsLWRhbmdlcnMtb2YtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UvNzIxNjE1Ni5odG1s?oc=5,2023-08-08,Voice of America - VOA News,US,en,pope warns against potential dangers of artificial intelligence  voice of america  voa news,79,15,Tuesday,8,2023,3,False,False,News Outlet,https://www.voanews.com/a/pope-warns-against-potential-dangers-of-artificial-intelligence/7216156.html,www.voanews.com,www,3,com,102,[],-0.3,1.0,-0.128,negative,Pope Francis calls for a global reflection
Pope Warns Artificial Intelligence Could ‘Fuel Conflicts And Antagonism’ - Forbes,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbW9sbHlib2hhbm5vbi8yMDIzLzA4LzA4L3BvcGUtd2FybnMtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY291bGQtZnVlbC1jb25mbGljdHMtYW5kLWFudGFnb25pc20v0gGBAWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvbW9sbHlib2hhbm5vbi8yMDIzLzA4LzA4L3BvcGUtd2FybnMtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtY291bGQtZnVlbC1jb25mbGljdHMtYW5kLWFudGFnb25pc20vYW1wLw?oc=5,2023-08-08,Forbes,US,en,pope warns artificial intelligence could fuel conflicts and antagonism  forbes,71,11,Tuesday,8,2023,3,False,False,Magazine,https://www.forbes.com/sites/mollybohannon/2023/08/08/pope-warns-artificial-intelligence-could-fuel-conflicts-and-antagonism/,www.forbes.com,www,7,com,125,"['Molly Bohannon', 'Dani Di Placido', 'Robert Hart', 'Forbes Staff']",-0.6,1.0,-0.4215,negative,Pope Francis issued a warning about artificial
Zoom denies training AI on calls without consent - BBC.com,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY2NDMwNDI50gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjY0MzA0MjkuYW1w?oc=5,2023-08-08,BBC.com,US,en,zoom denies training ai on calls without consent  bbccom,49,10,Tuesday,8,2023,3,False,False,Broadcast Media,https://www.bbc.com/news/technology-66430429,www.bbc.com,www,2,com,44,[],0.0,0.0,-0.5371,negative,Zoom has updated its terms of
3 Ways To Block Google From Indexing AI Chatbot Content - Search Engine Journal,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LnNlYXJjaGVuZ2luZWpvdXJuYWwuY29tL3dheXMtdG8tYmxvY2stZ29vZ2xlLWZyb20taW5kZXhpbmctYWktY2hhdGJvdC1jb250ZW50LzQ5MzQzMS_SAQA?oc=5,2023-08-07,Search Engine Journal,US,en, ways to block google from indexing ai chatbot content  search engine journal,66,14,Monday,8,2023,3,False,False,Academic Journal,https://www.searchenginejournal.com/ways-to-block-google-from-indexing-ai-chatbot-content/493431/,www.searchenginejournal.com,www,3,com,97,['Kristi Hines'],0.0,0.0,-0.4404,negative,"Google’s Search Advocate,"
"It's ChatGPT, but for Bitcoin: New AI Tool Avoids 'Hallucinations' - CoinDesk",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmNvaW5kZXNrLmNvbS90ZWNoLzIwMjMvMDgvMDcvaXRzLWNoYXRncHQtYnV0LWZvci1iaXRjb2luLW5ldy1haS10b29sLWF2b2lkcy1oYWxsdWNpbmF0aW9ucy_SAWtodHRwczovL3d3dy5jb2luZGVzay5jb20vdGVjaC8yMDIzLzA4LzA3L2l0cy1jaGF0Z3B0LWJ1dC1mb3ItYml0Y29pbi1uZXctYWktdG9vbC1hdm9pZHMtaGFsbHVjaW5hdGlvbnMvYW1wLw?oc=5,2023-08-07,CoinDesk,US,en,its chatgpt but for bitcoin new ai tool avoids hallucinations  coindesk,66,12,Monday,8,2023,3,False,False,Other,https://www.coindesk.com/tech/2023/08/07/its-chatgpt-but-for-bitcoin-new-ai-tool-avoids-hallucinations/,www.coindesk.com,www,6,com,103,[],0.1363636363636363,0.4545454545454545,-0.2617,negative,The biggest crypto news and ideas of
UC researchers at the cutting edge of AI research - University of Cincinnati,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnVjLmVkdS9uZXdzL2FydGljbGVzLzIwMjMvMDgvdWMtcmVzZWFyY2hlcnMtYXQtdGhlLWN1dHRpbmctZWRnZS1vZi1haS1yZXNlYXJjaC5odG1s0gEA?oc=5,2023-08-07,University of Cincinnati,US,en,uc researchers at the cutting edge of ai research  university of cincinnati,64,13,Monday,8,2023,3,False,False,Academic Journal,https://www.uc.edu/news/articles/2023/08/uc-researchers-at-the-cutting-edge-of-ai-research.html,www.uc.edu,www,5,edu,95,[],-0.6,0.9,-0.128,negative,Artificial intelligence is expected to be
RSNA Abdominal Trauma Detection AI Challenge (2023) - RSNA,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnJzbmEub3JnL2VkdWNhdGlvbi9haS1yZXNvdXJjZXMtYW5kLXRyYWluaW5nL2FpLWltYWdlLWNoYWxsZW5nZS9hYmRvbWluYWwtdHJhdW1hLWRldGVjdGlvbi1haS1jaGFsbGVuZ2XSAQA?oc=5,2023-08-07,RSNA,US,en,rsna abdominal trauma detection ai challenge   rsna,50,9,Monday,8,2023,3,False,False,Other,https://www.rsna.org/rsnai/ai-image-challenge/abdominal-trauma-detection-ai-challenge,www.rsna.org,www,3,org,85,[],0.0,0.0,-0.3612,negative,The 2023 RSNA Abdom
Washington Can Stop the AI Free-for-All - The Atlantic,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vd3d3LnRoZWF0bGFudGljLmNvbS90ZWNobm9sb2d5L2FyY2hpdmUvMjAyMy8wOC9haS1taXNpbmZvcm1hdGlvbi1zY2Ftcy1nb3Zlcm5tZW50LXJlZ3VsYXRpb24vNjc0OTQ2L9IBAA?oc=5,2023-08-07,The Atlantic,US,en,washington can stop the ai freeforall  the atlantic,46,9,Monday,8,2023,3,False,False,News Outlet,https://www.theatlantic.com/technology/archive/2023/08/ai-misinformation-scams-government-regulation/674946/,www.theatlantic.com,www,7,com,108,"['Matteo Wong', 'Damon Beres', 'Charlie Warzel', 'Nancy Walecki']",0.0,0.0,-0.296,negative,Tech companies are marketing their AI products
"Stability AI's Lead Threatened by Departures, Concerns Over CEO - Bloomberg",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA4LTA4L3N0YWJpbGl0eS1haS1zLWxlYWQtdGhyZWF0ZW5lZC1ieS1kZXBhcnR1cmVzLWNvbmNlcm5zLW92ZXItY2Vv0gEA?oc=5,2023-08-07,Bloomberg,US,en,stability ais lead threatened by departures concerns over ceo  bloomberg,65,11,Monday,8,2023,3,False,False,News Outlet,https://www.bloomberg.com/tosv2.html?vid=&uuid=d0715d94-9766-11ee-8aac-2b8be5b1f808&url=L25ld3MvYXJ0aWNsZXMvMjAyMy0wOC0wOC9zdGFiaWxpdHktYWktcy1sZWFkLXRocmVhdGVuZWQtYnktZGVwYXJ0dXJlcy1jb25jZXJucy1vdmVyLWNlbw==,www.bloomberg.com,www,1,com,208,[],0.0,0.0,-0.4588,negative,"summarize: To continue,"
"Lies, Damn Lies, and Generative Artificial Intelligence: How GAI ... - Public Knowledge",https://news.google.com/rss/articles/CBMikgFodHRwczovL3B1YmxpY2tub3dsZWRnZS5vcmcvbGllcy1kYW1uLWxpZXMtYW5kLWdlbmVyYXRpdmUtYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtaG93LWdhaS1hdXRvbWF0ZXMtZGlzaW5mb3JtYXRpb24tYW5kLXdoYXQtd2Utc2hvdWxkLWRvLWFib3V0LWl0L9IBAA?oc=5,2023-08-07,Public Knowledge,US,en,lies damn lies and generative artificial intelligence how gai   public knowledge,75,13,Monday,8,2023,3,False,False,Other,https://publicknowledge.org/lies-damn-lies-and-generative-artificial-intelligence-how-gai-automates-disinformation-and-what-we-should-do-about-it/,publicknowledge.org,publicknowledge,2,org,146,['Lisa Macpherson'],-0.3,0.5333333333333333,-0.6369,negative,0
AI is fueling eating disorders with 'thinspo' pictures and dangerous ... - The Washington Post,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjMvMDgvMDcvYWktZWF0aW5nLWRpc29yZGVycy10aGluc3BvLWFub3JleGlhLWJ1bGltaWEv0gEA?oc=5,2023-08-07,The Washington Post,US,en,ai is fueling eating disorders with thinspo pictures and dangerous   the washington post,80,15,Monday,8,2023,3,False,False,News Outlet,"('', '', 0, '', 0, '')",,,0,,0,[],-0.6,0.9,-0.4767,negative,The Center for Countering Digital Hate
"Gary Gensler, SEC Chief, Worries About AI - The New York Times",https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDgvMDcvYnVzaW5lc3MvZGVhbGJvb2svc2VjLWdlbnNsZXItYWkuaHRtbNIBAA?oc=5,2023-08-07,The New York Times,US,en,gary gensler sec chief worries about ai  the new york times,51,12,Monday,8,2023,3,False,False,News Outlet,https://www.nytimes.com/2023/08/07/business/dealbook/sec-gensler-ai.html,www.nytimes.com,www,6,com,72,"['Andrew Ross Sorkin', 'Ravi Mattu', 'Sarah Kessler', 'Michael J. De La Merced', 'Ephrat Livni', 'More About Andrew Ross Sorkin', 'More About Ravi Mattu', 'More About Sarah Kessler', 'More About Michael J. De La Merced', 'More About Ephrat Livni']",0.0181818181818181,0.5272727272727272,-0.4215,negative,0
"I used AI to catch my boyfriend cheating — here's how you can, too - New York Post",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzA4LzA3L2ktdXNlZC1haS10by1jYXRjaC1teS1ib3lmcmllbmQtY2hlYXRpbmctaGVyZXMtaG93LXlvdS1jYW4tdG9vL9IBYWh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzA4LzA3L2ktdXNlZC1haS10by1jYXRjaC1teS1ib3lmcmllbmQtY2hlYXRpbmctaGVyZXMtaG93LXlvdS1jYW4tdG9vL2FtcC8?oc=5,2023-08-07,New York Post,US,en,i used ai to catch my boyfriend cheating  heres how you can too  new york post,65,18,Monday,8,2023,3,False,False,News Outlet,https://nypost.com/2023/08/07/i-used-ai-to-catch-my-boyfriend-cheating-heres-how-you-can-too/,nypost.com,nypost,5,com,93,[],0.1363636363636363,0.4545454545454545,-0.5574,negative,"Mia Dio, 22,"
What is a 'AI drift' and why is it making ChatGPT dumber? - ZDNet,https://news.google.com/rss/articles/CBMiVWh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3doYXQtaXMtYS1haS1kcmlmdC1hbmQtd2h5LWlzLWl0LW1ha2luZy1jaGF0Z3B0LWR1bWJlci_SAWBodHRwczovL3d3dy56ZG5ldC5jb20vZ29vZ2xlLWFtcC9hcnRpY2xlL3doYXQtaXMtYS1haS1kcmlmdC1hbmQtd2h5LWlzLWl0LW1ha2luZy1jaGF0Z3B0LWR1bWJlci8?oc=5,2023-08-07,ZDNet,US,en,what is a ai drift and why is it making chatgpt dumber  zdnet,52,14,Monday,8,2023,3,False,False,News Outlet,https://www.zdnet.com/article/what-is-a-ai-drift-and-why-is-it-making-chatgpt-dumber/,www.zdnet.com,www,3,com,85,"['Sabrina Ortiz', 'Aug.', 'At P.M. Pt']",0.0,0.0,-0.3612,negative,ChatGPT is getting progressively d
"Enterprise hits and misses - the thorny question of the staff intranet, AI for video content raises questions of quality, and three dragons tackle a custom LLM - diginomica",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vZGlnaW5vbWljYS5jb20vZW50ZXJwcmlzZS1oaXRzLWFuZC1taXNzZXMtdGhvcm55LXF1ZXN0aW9uLXN0YWZmLWludHJhbmV0LWFpLXZpZGVvLWNvbnRlbnQtcmFpc2VzLXF1ZXN0aW9ucy1xdWFsaXR50gF-aHR0cHM6Ly9kaWdpbm9taWNhLmNvbS9lbnRlcnByaXNlLWhpdHMtYW5kLW1pc3Nlcy10aG9ybnktcXVlc3Rpb24tc3RhZmYtaW50cmFuZXQtYWktdmlkZW8tY29udGVudC1yYWlzZXMtcXVlc3Rpb25zLXF1YWxpdHk_YW1w?oc=5,2023-08-07,diginomica,US,en,enterprise hits and misses  the thorny question of the staff intranet ai for video content raises questions of quality and three dragons tackle a custom llm  diginomica,144,29,Monday,8,2023,3,False,False,Other,https://diginomica.com/enterprise-hits-and-misses-thorny-question-staff-intranet-ai-video-content-raises-questions-quality,diginomica.com,diginomica,1,com,122,[],0.0,0.0,-0.4588,negative,Unily CEO Chris Ciauri
"Scammers using new AI chat tool, fake hacks on crypto accounts to trick users: Report - Times of India",https://news.google.com/rss/articles/CBMingFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9nYWRnZXRzLW5ld3Mvc2NhbW1lcnMtdXNpbmctbmV3LWFpLWNoYXQtdG9vbC1mYWtlLWhhY2tzLW9uLWNyeXB0by1hY2NvdW50cy10by10cmljay11c2Vycy1yZXBvcnQvYXJ0aWNsZXNob3cvMTAyNTExNDI0LmNtc9IBogFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9nYWRnZXRzLW5ld3Mvc2NhbW1lcnMtdXNpbmctbmV3LWFpLWNoYXQtdG9vbC1mYWtlLWhhY2tzLW9uLWNyeXB0by1hY2NvdW50cy10by10cmljay11c2Vycy1yZXBvcnQvYW1wX2FydGljbGVzaG93LzEwMjUxMTQyNC5jbXM?oc=5,2023-08-07,Times of India,US,en,scammers using new ai chat tool fake hacks on crypto accounts to trick users report  times of india,84,19,Monday,8,2023,3,False,False,News Outlet,https://timesofindia.indiatimes.com/gadgets-news/scammers-using-new-ai-chat-tool-fake-hacks-on-crypto-accounts-to-trick-users-report/articleshow/102511424.cms,timesofindia.indiatimes.com,timesofindia,4,com,158,['Timesofindia.Com'],-0.1818181818181818,0.7272727272727273,-0.5106,negative,5G smartphones with 10GB or
Why Apple's generative AI plan may see it abandon its closed-shop ... - ITPro,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5pdHByby5jb20vdGVjaG5vbG9neS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS93aHktYXBwbGVzLWdlbmVyYXRpdmUtYWktcGxhbi1tYXktc2VlLWl0LWFiYW5kb24taXRzLWNsb3NlZC1zaG9wLWFwcHJvYWNo0gEA?oc=5,2023-08-07,ITPro,US,en,why apples generative ai plan may see it abandon its closedshop   itpro,64,14,Monday,8,2023,3,False,False,Press Release Service,https://www.itpro.com/technology/artificial-intelligence/why-apples-generative-ai-plan-may-see-it-abandon-its-closed-shop-approach,www.itpro.com,www,3,com,130,"['Rory Bathgate', 'Features', 'Multimedia Editor', 'Social Links Navigation']",0.0,0.0,-0.4404,negative,Apple has increased R&D spending
