title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,polarity1,subjectivity,compound,vader_sentiment,summary
These startups are using AI to cut energy waste from buildings - Canary Media,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmNhbmFyeW1lZGlhLmNvbS9hcnRpY2xlcy9lbmVyZ3ktZWZmaWNpZW5jeS90aGVzZS1zdGFydHVwcy1hcmUtdXNpbmctYWktdG8tY3V0LWVuZXJneS13YXN0ZS1mcm9tLWJ1aWxkaW5nc9IBAA?oc=5,2023-10-09,Canary Media,US,en,these startups are using ai to cut energy waste from buildings  canary media,64,14,Monday,10,2023,4,False,True,Other,https://www.canarymedia.com/articles/energy-efficiency/these-startups-are-using-ai-to-cut-energy-waste-from-buildings,www.canarymedia.com,www,3,com,117,[],-0.2,0.0,-0.4215,negative,"Artificial intelligence could be key to helping buildings reduce the stunning amounts of energy they waste. Buildings use nearly one-third of the world’s energy and account for about one-quarter of global greenhouse gas emissions. A growing group of property owners, venture-backed startups and building-equipment vendors are applying the latest advances in the field to solving these problems."
Hamas assault on Israel shows surprise still possible in AI era: Peter ... - Reuters,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvaGFtYXMtYXNzYXVsdC1pc3JhZWwtc2hvd3Mtc3VycHJpc2Utc3RpbGwtcG9zc2libGUtYWktZXJhLXBldGVyLWFwcHMtMjAyMy0xMC0wOS_SAQA?oc=5,2023-10-09,Reuters,US,en,hamas assault on israel shows surprise still possible in ai era peter   reuters,70,15,Monday,10,2023,4,False,True,News Outlet,https://www.reuters.com/technology/hamas-assault-israel-shows-surprise-still-possible-ai-era-peter-apps-2023-10-09/,www.reuters.com,www,3,com,115,[],0.0,1.0,-0.4019,negative,0
Fact check: AI doctors on social media spreading fake claims - The Daily Star,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnRoZWRhaWx5c3Rhci5uZXQvbmV3cy9oZWFsdGgvbmV3cy9mYWN0LWNoZWNrLWFpLWRvY3RvcnMtc29jaWFsLW1lZGlhLXNwcmVhZGluZy1mYWtlLWNsYWltcy0zNDM4NTg20gFyaHR0cHM6Ly93d3cudGhlZGFpbHlzdGFyLm5ldC9uZXdzL2hlYWx0aC9uZXdzL2ZhY3QtY2hlY2stYWktZG9jdG9ycy1zb2NpYWwtbWVkaWEtc3ByZWFkaW5nLWZha2UtY2xhaW1zLTM0Mzg1ODY_YW1w?oc=5,2023-10-09,The Daily Star,US,en,fact check ai doctors on social media spreading fake claims  the daily star,64,14,Monday,10,2023,4,False,True,News Outlet,https://www.thedailystar.net/news/health/news/fact-check-ai-doctors-social-media-spreading-fake-claims-3438586,www.thedailystar.net,www,4,net,110,['Deutsche Welle'],-0.1555555555555555,0.3555555555555555,-0.4767,negative,"Videos of AI-generated doctors giving health and beauty tips on social media are becoming hugely popular. How accurate are their claims? And how dangerous is AI in the medical field? In many cases, these aren't real doctors, but bots generated by artificial intelligence."
Using AI to Combat Homelessness : Consider This from NPR - NPR,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMy8xMC8wOS8xMTk4OTA4NDc5L3VzaW5nLWFpLXRvLWNvbWJhdC1ob21lbGVzc25lc3PSAQA?oc=5,2023-10-09,NPR,US,en,using ai to combat homelessness  consider this from npr  npr,51,12,Monday,10,2023,4,False,True,Broadcast Media,https://www.npr.org/2023/10/09/1198908479/using-ai-to-combat-homelessness,www.npr.org,www,5,org,73,[],0.0,0.0,-0.34,negative,"Ricky Brown is a new client in an LA program that uses AI to help people from falling into homelessness. One of the main challenges to countering homelessness is to figure out who's most at-risk of losing their homes. In a first-of-its-kind experiment, Los Angeles is using artificial intelligence."
Can AI fix Wall Street’s ‘spaghetti code’ crisis? Microsoft and IBM are betting that it can - Fortune,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZm9ydHVuZS5jb20vMjAyMy8xMC8wOS9nZW5lcmF0aXZlLWFpLWNvYm9sLWNvZGUtd2FsbC1zdHJlZXQtaWJtLW1pY3Jvc29mdC_SAVZodHRwczovL2ZvcnR1bmUuY29tLzIwMjMvMTAvMDkvZ2VuZXJhdGl2ZS1haS1jb2JvbC1jb2RlLXdhbGwtc3RyZWV0LWlibS1taWNyb3NvZnQvYW1wLw?oc=5,2023-10-09,Fortune,US,en,can ai fix wall streets spaghetti code crisis microsoft and ibm are betting that it can  fortune,84,18,Monday,10,2023,4,False,True,News Outlet,https://fortune.com/2023/10/09/generative-ai-cobol-code-wall-street-ibm-microsoft/,fortune.com,fortune,5,com,82,[],0.0,0.0,-0.6249,negative,"Cobol is a 64-year-old programming language that Wall Street and the federal government rely on to process tens of trillions of dollars worth of transactions annually. As Cobol gets older, those massive organizations have been hard-pressed to find people who can update their ancient systems. IBM and Microsoft think they may have found a powerful tool to wean us off Eisenhower-era tech: generative AI."
The AI Chip Wars Rage On; The Rise of the AI Academic-Turned ... - The Information,https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy50aGVpbmZvcm1hdGlvbi5jb20vYXJ0aWNsZXMvdGhlLWFpLWNoaXAtd2Fycy1yYWdlLW9uLXRoZS1yaXNlLW9mLXRoZS1haS1hY2FkZW1pYy10dXJuZWQtZm91bmRlci1oYXMtbm8tb25lLXNlZW4tYmxhY2stbWlycm9y0gEA?oc=5,2023-10-09,The Information,US,en,the ai chip wars rage on the rise of the ai academicturned   the information,67,16,Monday,10,2023,4,False,True,News Outlet,https://www.theinformation.com/articles/the-ai-chip-wars-rage-on-the-rise-of-the-ai-academic-turned-founder-has-no-one-seen-black-mirror,www.theinformation.com,www,2,com,136,"['Anissa Gardizy', 'Margaux Maccoll', 'Julia Black', 'Annie Goldsmith', 'Jon Steinberg', 'Middot Dec.', 'Am Pst', 'Natasha Mascarenhas', 'Maria Heeter', 'Kate Clark']",0.0,0.0,-0.802,negative,0
"Tired of shortages, OpenAI considers making its own AI chips - Ars Technica",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2luZm9ybWF0aW9uLXRlY2hub2xvZ3kvMjAyMy8xMC9vcGVuYWktbWF5LWp1bXAtaW50by1haS1oYXJkd2FyZS1hbWlkLWhpZ2gtY29zdHMtc3VwcGx5LWNvbnN0cmFpbnRzL9IBf2h0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2luZm9ybWF0aW9uLXRlY2hub2xvZ3kvMjAyMy8xMC9vcGVuYWktbWF5LWp1bXAtaW50by1haS1oYXJkd2FyZS1hbWlkLWhpZ2gtY29zdHMtc3VwcGx5LWNvbnN0cmFpbnRzL2FtcC8?oc=5,2023-10-09,Ars Technica,US,en,tired of shortages openai considers making its own ai chips  ars technica,63,13,Monday,10,2023,4,False,True,Blog,https://arstechnica.com/information-technology/2023/10/openai-may-jump-into-ai-hardware-amid-high-costs-supply-constraints/,arstechnica.com,arstechnica,5,com,123,['Benj Edwards'],0.0999999999999999,0.85,-0.5423,negative,"OpenAI is exploring the possibility of manufacturing its own AI accelerator chips, according to a Reuters report. The company is considering the option due to a shortage of specialized AI GPU chips and the high costs associated with running them. OpenAI has been evaluating various options to address this issue, including potentially acquiring a chipmaking company and working more closely with other chip manufacturers."
Dont like the new Windows 11 Copilot AI shortcut? Here’s how to get rid of it - The Indian Express,https://news.google.com/rss/articles/CBMiiQFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvdGVjaG5vbG9neS90ZWNob29rL2RvbnQtbGlrZS10aGUtbmV3LXdpbmRvd3MtMTEtY29waWxvdC1haS1zaG9ydGN1dC1oZXJlcy1ob3ctdG8tZ2V0LXJpZC1vZi1pdC04OTc1MDI1L9IBjgFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvdGVjaG5vbG9neS90ZWNob29rL2RvbnQtbGlrZS10aGUtbmV3LXdpbmRvd3MtMTEtY29waWxvdC1haS1zaG9ydGN1dC1oZXJlcy1ob3ctdG8tZ2V0LXJpZC1vZi1pdC04OTc1MDI1L2xpdGUv?oc=5,2023-10-09,The Indian Express,US,en,dont like the new windows  copilot ai shortcut heres how to get rid of it  the indian express,79,20,Monday,10,2023,4,False,True,Press Release Service,https://indianexpress.com/article/technology/techook/dont-like-the-new-windows-11-copilot-ai-shortcut-heres-how-to-get-rid-of-it-8975025/,indianexpress.com,indianexpress,5,com,137,[],0.1363636363636363,0.4545454545454545,-0.2755,negative,"Microsoft recently introduced a new feature for Windows 11 users called ‘Copilot’ Powered by OpenAI’s GPT-4 large language model, the new AI-powered feature allows users to perform various tasks. If you are looking for a way to remove Windows Copilot from the taskbar or disable it on your account, here's how to do it in a few steps."
"""Godfather of AI"" Geoffrey Hinton warns of ""profound risks"" ahead - PC Guide - For The Latest PC Hardware & Tech News",https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LnBjZ3VpZGUuY29tL2FpL2dvZGZhdGhlci1vZi1haS1nZW9mZnJleS1oaW50b24v0gEA?oc=5,2023-10-09,PC Guide - For The Latest PC Hardware & Tech News,US,en,godfather of ai geoffrey hinton warns of profound risks ahead  pc guide  for the latest pc hardware  tech news,96,22,Monday,10,2023,4,False,True,News Outlet,https://www.pcguide.com/ai/godfather-of-ai-geoffrey-hinton/,www.pcguide.com,www,3,com,59,['Steve Hook'],0.2916666666666667,0.95,-0.3612,negative,"British computer scientist Geoffrey Hinton warns of the profound risks of AI systems. The Professor Emeritus of Computer Science won the Turing Award for his contributions to the field. In a move that is being questionably compared to Oppenheimer renouncing the technology he created, Hinton now speaks on behalf of safety."
Snapchat My AI faces UK ban over child privacy concerns - 9to5Mac,https://news.google.com/rss/articles/CBMiPGh0dHBzOi8vOXRvNW1hYy5jb20vMjAyMy8xMC8wOS9zbmFwY2hhdC1teS1haS1jaGlsZC1wcml2YWN5L9IBAA?oc=5,2023-10-09,9to5Mac,US,en,snapchat my ai faces uk ban over child privacy concerns  tomac,54,12,Monday,10,2023,4,False,True,Other,https://9to5mac.com/2023/10/09/snapchat-my-ai-child-privacy/,9to5mac.com,9to5mac,5,com,60,"['Ben Lovejoy', 'Filipe Espósito', 'Benjamin Mayo', 'Chance Miller', 'Jeff Benjamin', 'Dell Curved Monitor']",0.0,0.0,-0.5574,negative,"Snapchat’s My AI feature is facing the prospect of a ban in the UK, over concerns that it may be putting the privacy of children at risk. It follows separate user outrage at the ChatGPT integration being pinned to the top of their chats, and a mix of concern and amusement when the chatbot went rogue."
Why these authors suing over their books being used to train AI - Deseret News,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmRlc2VyZXQuY29tLzIwMjMvMTAvOS8yMzkwOTkxNS9hcnRpZmljaWFsLWludGVsbGlnZW5jZS1ib29rcy11c2VkLXRyYWluLWFpLWF1dGhvcnMtbGF3c3VpdC1jb3B5cmlnaHQtaW5mcmluZ2VtZW500gEA?oc=5,2023-10-09,Deseret News,US,en,why these authors suing over their books being used to train ai  deseret news,64,15,Monday,10,2023,4,False,True,News Outlet,https://www.deseret.com/2023/10/9/23909915/artificial-intelligence-books-used-train-ai-authors-lawsuit-copyright-infringement,www.deseret.com,www,5,com,125,['Lois M. Collins'],0.0,0.0,-0.2732,negative,"Authors are upset after tech companies started using their books to train artificial intelligence. They worry about copyright infringement and loss of income, among other issues. The system is called Books3, and according to an investigation by The Atlantic, the data set is based on pirated e-books."
Forget ChatGPT This Planet-Saving AI Chatbot Plants Trees While ... - AiThority,https://news.google.com/rss/articles/CBMipgFodHRwczovL2FpdGhvcml0eS5jb20vbmF0dXJhbC1sYW5ndWFnZS9jaGF0Ym90cy1pbnRlbGxpZ2VudC1hc3Npc3RhbnRzL2ZvcmdldC1jaGF0Z3B0LXRoaXMtcGxhbmV0LXNhdmluZy1haS1jaGF0Ym90LXBsYW50cy10cmVlcy13aGlsZS1wcm92aWRpbmctZ2VuaXVzLWxldmVsLWFuc3dlcnMv0gEA?oc=5,2023-10-09,AiThority,US,en,forget chatgpt this planetsaving ai chatbot plants trees while   aithority,68,12,Monday,10,2023,4,False,True,Other,https://aithority.com/natural-language/chatbots-intelligent-assistants/forget-chatgpt-this-planet-saving-ai-chatbot-plants-trees-while-providing-genius-level-answers/,aithority.com,aithority,4,com,166,[],0.0,0.0,-0.2263,negative,"EcoBots.ai is an advanced, free-to-use chatbot that not only offers superior, cutting-edge responses but also pledges to plant a tree for every 10 questions asked. Unlike GPT-4, whose data cuts off in 2021, EcoBot.ai provides detailed responses, leveraging its data storage in Europe."
AMD Could Fail in Artificial Intelligence for 1 Reason - The Motley Fool,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzA5L2FtZC1jb3VsZC1mYWlsLWluLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFpLWZvci0xL9IBAA?oc=5,2023-10-09,The Motley Fool,US,en,amd could fail in artificial intelligence for  reason  the motley fool,60,13,Monday,10,2023,4,False,True,Blog,https://www.fool.com/investing/2023/10/09/amd-could-fail-in-artificial-intelligence-ai-for-1/,www.fool.com,www,6,com,93,['Timothy Green'],-0.1666666666666667,0.7333333333333333,-0.5106,negative,Demand for powerful chips capable of training and running advanced artificial intelligence (AI) models is exploding. Some estimates put the market for AI chips growing to nearly $400 billion by 2032. Advanced Micro Devices (AMD) is planning to launch an updated slate of high-powered data center GPUs.
EU: Artificial Intelligence Regulation Should Ban Social Scoring - Human Rights Watch,https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vd3d3Lmhydy5vcmcvbmV3cy8yMDIzLzEwLzA5L2V1LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXJlZ3VsYXRpb24tc2hvdWxkLWJhbi1zb2NpYWwtc2NvcmluZ9IBAA?oc=5,2023-10-09,Human Rights Watch,US,en,eu artificial intelligence regulation should ban social scoring  human rights watch,74,12,Monday,10,2023,4,False,True,Other,https://www.hrw.org/news/2023/10/09/eu-artificial-intelligence-regulation-should-ban-social-scoring,www.hrw.org,www,5,org,99,[],-0.1888888888888888,0.3888888888888889,-0.128,negative,"Human Rights Watch, La Quadrature Du Net and EDRi urge the EU to adopt critical amendments to the regulation that would address these harms. Investigations in France, the Netherlands, Austria, Poland and Ireland have revealed that AI-based social scoring systems are disrupting people’s access to social security support."
Financial industry group warns SEC AI proposal would hurt ... - InvestmentNews,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmludmVzdG1lbnRuZXdzLmNvbS9maW5hbmNpYWwtaW5kdXN0cnktZ3JvdXAtd2FybnMtc2VjLWFpLXByb3Bvc2FsLXdvdWxkLWh1cnQtcmV0aXJlbWVudC1zYXZlcnMtMjQ0MzAw0gEA?oc=5,2023-10-09,InvestmentNews,US,en,financial industry group warns sec ai proposal would hurt   investmentnews,67,12,Monday,10,2023,4,False,True,News Outlet,https://www.investmentnews.com/financial-industry-group-warns-sec-ai-proposal-would-hurt-retirement-savers-244300,www.investmentnews.com,www,1,com,113,['Mark Schoeff Jr.'],-0.05,0.3,-0.5859,negative,0
This Iconic Artificial Intelligence Stock Is Hiding in Plain Sight - The Motley Fool,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzEwLzA5L3RoaXMtaWNvbmljLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLWFpLXN0b2NrLWlzLWhpL9IBAA?oc=5,2023-10-09,The Motley Fool,US,en,this iconic artificial intelligence stock is hiding in plain sight  the motley fool,71,14,Monday,10,2023,4,False,True,Blog,https://www.fool.com/investing/2023/10/09/this-iconic-artificial-intelligence-ai-stock-is-hi/,www.fool.com,www,6,com,93,['Timothy Green'],0.0714285714285714,0.6892857142857143,-0.25,negative,IBM has been building specialized AI applications for decades. The company's highest-profile AI achievement was its 2011 win on Jeopardy! IBM's attempts to turn Watson into a real business over the years have largely failed. The BofA analysts expect AI to contribute $1 billion in consulting revenue in 2024.
Four key data risks with AI in real estate - PERE,https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnBlcmVuZXdzLmNvbS9mb3VyLWtleS1kYXRhLXJpc2tzLXdpdGgtYWktaW4tcmVhbC1lc3RhdGUv0gEA?oc=5,2023-10-09,PERE,US,en,four key data risks with ai in real estate  pere,39,11,Monday,10,2023,4,False,True,Other,https://www.perenews.com/four-key-data-risks-with-ai-in-real-estate/,www.perenews.com,www,2,com,68,['Evelyn Lee'],0.1,0.65,-0.2732,negative,0
Risk Identification in AI Regulation - The Regulatory Review,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LnRoZXJlZ3Jldmlldy5vcmcvMjAyMy8xMC8wOC9zdW5kYXktc3BvdGxpZ2h0LXJpc2staWRlbnRpZmljYXRpb24taW4tYWktcmVndWxhdGlvbi_SAQA?oc=5,2023-10-08,The Regulatory Review,US,en,risk identification in ai regulation  the regulatory review,52,9,Sunday,10,2023,4,True,False,Academic Journal,https://www.theregreview.org/2023/10/08/sunday-spotlight-risk-identification-in-ai-regulation/,www.theregreview.org,www,5,org,94,"['The Regulatory Review', 'Melissa Bredbenner', 'Kara M. Stein', 'Kevin Frazier']",0.0,0.0,-0.2732,negative,0
