title,link,date,source,country,language,translated_title,number_of_characters_title,number_of_words_title,day_of_week,month,year,quarter,is_weekend,is_holiday,source_type,final_redirected_URL,domain_of_URL,subdomain_of_URL,URL_depth,top_level_domain,url_length,author,polarity1,subjectivity,compound,vader_sentiment,summary
Experts warn AI could result in mental health consequences - Axios,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LmF4aW9zLmNvbS8yMDIzLzA2LzEwL2FpLW1lbnRhbC1oZWFsdGgtcmlza3MtbWlzaW5mb3JtYXRpb27SAQA?oc=5,2023-06-10,Axios,US,en,experts warn ai could result in mental health consequences  axios,56,11,Saturday,6,2023,2,True,False,Other,https://www.axios.com/2023/06/10/ai-mental-health-risks-misinformation,www.axios.com,www,4,com,70,[],-0.1,0.2,-0.1027,negative,0
"Sam Altman says 'hopeless' for India to train ChatGPT-like AI, Tech Mahindra CEO says 'challenge accepted' - Business Today",https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9zYW0tYWx0bWFuLWNhbGxzLWluZGlhLWhvcGVsZXNzLWluLWNvbXBldGluZy13aXRoLW9wZW5haS10ZWNoLW1haGluZHJhLWNlby1zYXlzLWNoYWxsZW5nZS1hY2NlcHRlZC0zODUwNjgtMjAyMy0wNi0xMNIBqwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC90ZWNobm9sb2d5L25ld3Mvc3Rvcnkvc2FtLWFsdG1hbi1jYWxscy1pbmRpYS1ob3BlbGVzcy1pbi1jb21wZXRpbmctd2l0aC1vcGVuYWktdGVjaC1tYWhpbmRyYS1jZW8tc2F5cy1jaGFsbGVuZ2UtYWNjZXB0ZWQtMzg1MDY4LTIwMjMtMDYtMTA?oc=5,2023-06-10,Business Today,US,en,sam altman says hopeless for india to train chatgptlike ai tech mahindra ceo says challenge accepted  business today,105,19,Saturday,6,2023,2,True,False,News Outlet,https://www.businesstoday.in/technology/news/story/sam-altman-calls-india-hopeless-in-competing-with-openai-tech-mahindra-ceo-says-challenge-accepted-385068-2023-06-10,www.businesstoday.in,www,4,in,167,[],0.0,0.0,-0.1531,negative,OpenAI CEO Sam Altman
"Ingeniously Using Generative AI Such As GPT-4 To Reveal The Puzzling Secrets Of How Generative AI Startlingly Works, Lauds AI Ethics And AI Law - Forbes",https://news.google.com/rss/articles/CBMiwgFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2xhbmNlZWxpb3QvMjAyMy8wNi8xMC9pbmdlbmlvdXNseS11c2luZy1nZW5lcmF0aXZlLWFpLXN1Y2gtYXMtZ3B0LTQtdG8tcmV2ZWFsLXRoZS1wdXp6bGluZy1zZWNyZXRzLW9mLWhvdy1nZW5lcmF0aXZlLWFpLXN0YXJ0bGluZ2x5LXdvcmtzLWxhdWRzLWFpLWV0aGljcy1hbmQtYWktbGF3L9IBxgFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL2xhbmNlZWxpb3QvMjAyMy8wNi8xMC9pbmdlbmlvdXNseS11c2luZy1nZW5lcmF0aXZlLWFpLXN1Y2gtYXMtZ3B0LTQtdG8tcmV2ZWFsLXRoZS1wdXp6bGluZy1zZWNyZXRzLW9mLWhvdy1nZW5lcmF0aXZlLWFpLXN0YXJ0bGluZ2x5LXdvcmtzLWxhdWRzLWFpLWV0aGljcy1hbmQtYWktbGF3L2FtcC8?oc=5,2023-06-10,Forbes,US,en,ingeniously using generative ai such as gpt to reveal the puzzling secrets of how generative ai startlingly works lauds ai ethics and ai law  forbes,127,26,Saturday,6,2023,2,True,False,Magazine,https://www.forbes.com/sites/lanceeliot/2023/06/10/ingeniously-using-generative-ai-such-as-gpt-4-to-reveal-the-puzzling-secrets-of-how-generative-ai-startlingly-works-lauds-ai-ethics-and-ai-law/,www.forbes.com,www,7,com,194,"['Lance Eliot', 'Amy Danise']",0.0,0.6666666666666666,-0.0772,negative,Using generative AI to figure out
"Visiting India, OpenAI CEO Sam Altman tells Indians: You can try to build AI like ChatGPT, but you will fail - India Today",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL3RlY2hub2xvZ3kvbmV3cy9zdG9yeS9vcGVuLWFpLWNlby1zYW0tYWx0bWFuLXRlbGxzLWluZGlhbnMteW91LWNhbi1ub3QtYnVpbGQtYWktbGlrZS1jaGF0Z3B0LTIzOTA3OTgtMjAyMy0wNi0wOdIBjQFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2FtcC90ZWNobm9sb2d5L25ld3Mvc3Rvcnkvb3Blbi1haS1jZW8tc2FtLWFsdG1hbi10ZWxscy1pbmRpYW5zLXlvdS1jYW4tbm90LWJ1aWxkLWFpLWxpa2UtY2hhdGdwdC0yMzkwNzk4LTIwMjMtMDYtMDk?oc=5,2023-06-09,India Today,US,en,visiting india openai ceo sam altman tells indians you can try to build ai like chatgpt but you will fail  india today,100,23,Friday,6,2023,2,False,False,News Outlet,https://www.indiatoday.in/technology/news/story/open-ai-ceo-sam-altman-tells-indians-you-can-not-build-ai-like-chatgpt-2390798-2023-06-09,www.indiatoday.in,www,4,in,137,[],-0.5,0.2999999999999999,-0.6124,negative,OpenAI CEO Sam Altman
Has Qualcomm Already Beaten Apple to the Punch in Smartphone AI? - The Motley Fool,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA2LzA5L2hhcy1xdWFsY29tbS1hbHJlYWR5LWJlYXRlbi1hcHBsZS10by10aGUtcHVuY2gtaW4v0gEA?oc=5,2023-06-09,The Motley Fool,US,en,has qualcomm already beaten apple to the punch in smartphone ai  the motley fool,68,15,Friday,6,2023,2,False,False,Blog,https://www.fool.com/investing/2023/06/09/has-qualcomm-already-beaten-apple-to-the-punch-in/,www.fool.com,www,6,com,92,['Nicholas Rossolillo'],0.6,0.9,-0.6908,negative,"A few months ago, Qualcomm ("
AI presents a ‘real risk’ to humanity: Martin Rand - Fox News,https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2V4LWdvb2dsZS1zYWZldHktbGVhZC1haS1hbGdvcml0aG0tdHJhbnNwYXJlbmN5LXdhcm5zLXNlcmlvdXMtY29uc2VxdWVuY2VzLWh1bWFuaXR50gF1aHR0cHM6Ly93d3cuZm94bmV3cy5jb20vbWVkaWEvZXgtZ29vZ2xlLXNhZmV0eS1sZWFkLWFpLWFsZ29yaXRobS10cmFuc3BhcmVuY3ktd2FybnMtc2VyaW91cy1jb25zZXF1ZW5jZXMtaHVtYW5pdHkuYW1w?oc=5,2023-06-09,Fox News,US,en,ai presents a real risk to humanity martin rand  fox news,50,12,Friday,6,2023,2,False,False,News Outlet,https://www.foxnews.com/media/ex-google-safety-lead-ai-algorithm-transparency-warns-serious-consequences-humanity,www.foxnews.com,www,2,com,113,['Nikolas Lanum'],0.2,0.3,-0.2732,negative,SmartNews' Head of Global Trust
What Does Recent Binance Lawsuit Mean For Avorak AI? - Benzinga,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9tYXJrZXRzL2NyeXB0b2N1cnJlbmN5LzIzLzA2LzMyNzkzMjIyL3doYXQtZG9lcy1yZWNlbnQtYmluYW5jZS1sYXdzdWl0LW1lYW4tZm9yLWF2b3Jhay1hadIBLWh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9hbXAvY29udGVudC8zMjc5MzIyMg?oc=5,2023-06-09,Benzinga,US,en,what does recent binance lawsuit mean for avorak ai  benzinga,53,11,Friday,6,2023,2,False,False,Other,https://www.benzinga.com/markets/cryptocurrency/23/06/32793222/what-does-recent-binance-lawsuit-mean-for-avorak-ai,www.benzinga.com,www,6,com,114,['Simon Frasier'],-0.15625,0.46875,-0.2263,negative,Recent legal challenges have raised questions about
Artificial Intelligence Poses Threat to Patient Privacy - Renal and Urology News,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnJlbmFsYW5kdXJvbG9neW5ld3MuY29tL2hpcGFhLWNvbXBsaWFuY2UvYXJ0aWZpY2lhbC1pbnRlbGxpZ2VuY2UtcG9zZXMtdGhyZWF0LXRvLXBhdGllbnQtcHJpdmFjeS_SAQA?oc=5,2023-06-09,Renal and Urology News,US,en,artificial intelligence poses threat to patient privacy  renal and urology news,69,12,Friday,6,2023,2,False,False,News Outlet,https://www.renalandurologynews.com/hipaa-compliance/artificial-intelligence-poses-threat-to-patient-privacy/,www.renalandurologynews.com,www,3,com,109,['John Schieszer'],-0.6,1.0,-0.0772,negative,Hospitals may use anonymized
"Government will regulate AI if it brings harm to users, says Union Minister - The Hindu",https://news.google.com/rss/articles/CBMilAFodHRwczovL3d3dy50aGVoaW5kdS5jb20vc2NpLXRlY2gvdGVjaG5vbG9neS9jZW50cmUtd2lsbC1yZWd1bGF0ZS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS1vbi1iYXNpcy1vZi1oYXJtLWl0LWNhbi1jYXVzZS10by11c2Vycy9hcnRpY2xlNjY5NTA5NjUuZWNl0gGZAWh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9zY2ktdGVjaC90ZWNobm9sb2d5L2NlbnRyZS13aWxsLXJlZ3VsYXRlLWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLW9uLWJhc2lzLW9mLWhhcm0taXQtY2FuLWNhdXNlLXRvLXVzZXJzL2FydGljbGU2Njk1MDk2NS5lY2UvYW1wLw?oc=5,2023-06-09,The Hindu,US,en,government will regulate ai if it brings harm to users says union minister  the hindu,72,16,Friday,6,2023,2,False,False,News Outlet,https://www.thehindu.com/sci-tech/technology/centre-will-regulate-artificial-intelligence-on-basis-of-harm-it-can-cause-to-users/article66950965.ece,www.thehindu.com,www,4,com,148,['Authors'],0.0,0.0,-0.5423,negative,Rajeev Chandrasek
How AI art killed an indie book cover contest - The Verge,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzYvOS8yMzc1MjM1NC9haS1zcGZiby1jb3Zlci1hcnQtY29udGVzdC1taWRqb3VybmV5LWNsYXJrZXN3b3JsZNIBAA?oc=5,2023-06-09,The Verge,US,en,how ai art killed an indie book cover contest  the verge,46,12,Friday,6,2023,2,False,False,News Outlet,https://www.theverge.com/2023/6/9/23752354/ai-spfbo-cover-art-contest-midjourney-clarkesworld,www.theverge.com,www,5,com,93,['Mia Sato'],-0.1,0.0,-0.6705,negative,M.V. Prindle�
Nvidia’s AI software tricked into leaking data - Ars Technica,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vYXJzdGVjaG5pY2EuY29tL2dhZGdldHMvMjAyMy8wNi9udmlkaWFzLWFpLXNvZnR3YXJlLXRyaWNrZWQtaW50by1sZWFraW5nLWRhdGEv0gFaaHR0cHM6Ly9hcnN0ZWNobmljYS5jb20vZ2FkZ2V0cy8yMDIzLzA2L252aWRpYXMtYWktc29mdHdhcmUtdHJpY2tlZC1pbnRvLWxlYWtpbmctZGF0YS9hbXAv?oc=5,2023-06-09,Ars Technica,US,en,nvidias ai software tricked into leaking data  ars technica,52,10,Friday,6,2023,2,False,False,Blog,https://arstechnica.com/gadgets/2023/06/nvidias-ai-software-tricked-into-leaking-data/,arstechnica.com,arstechnica,5,com,86,[],0.0,0.0,-0.1531,negative,N Nvidia's artificial intelligence software can
Lawyers who used ChatGPT included fake legal research fabricated by AI chatbot - Fox News,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3VzL2xhd3llcnMtdXNlZC1jaGF0Z3B0LWluY2x1ZGVkLWZha2UtbGVnYWwtcmVzZWFyY2gtZmFicmljYXRlZC1haS1jaGF0Ym900gFmaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vdXMvbGF3eWVycy11c2VkLWNoYXRncHQtaW5jbHVkZWQtZmFrZS1sZWdhbC1yZXNlYXJjaC1mYWJyaWNhdGVkLWFpLWNoYXRib3QuYW1w?oc=5,2023-06-09,Fox News,US,en,lawyers who used chatgpt included fake legal research fabricated by ai chatbot  fox news,75,15,Friday,6,2023,2,False,False,News Outlet,https://www.foxnews.com/us/lawyers-used-chatgpt-included-fake-legal-research-fabricated-ai-chatbot,www.foxnews.com,www,2,com,98,[],-0.0999999999999999,0.65,-0.3818,negative,A Manhattan federal judge is deciding whether
AI chatbot ChatGPT can't create convincing scientific papers… yet - Livescience.com,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmxpdmVzY2llbmNlLmNvbS90ZWNobm9sb2d5L2FydGlmaWNpYWwtaW50ZWxsaWdlbmNlL2FpLWNoYXRib3QtY2hhdGdwdC1jYW50LWNyZWF0ZS1jb252aW5jaW5nLXNjaWVudGlmaWMtcGFwZXJzLXlldNIBAA?oc=5,2023-06-09,Livescience.com,US,en,ai chatbot chatgpt cant create convincing scientific papers yet  livesciencecom,73,11,Friday,6,2023,2,False,False,Other,https://www.livescience.com/technology/artificial-intelligence/ai-chatbot-chatgpt-cant-create-convincing-scientific-papers-yet,www.livescience.com,www,3,com,126,"['Harry Baker', 'Staff Writer', 'Social Links Navigation']",0.5,1.0,-0.4717,negative,Chatbot ChatGPT is a
Generative AI Takes Stereotypes and Bias From Bad to Worse - Bloomberg,https://news.google.com/rss/articles/CBMiO2h0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vZ3JhcGhpY3MvMjAyMy1nZW5lcmF0aXZlLWFpLWJpYXMv0gEA?oc=5,2023-06-08,Bloomberg,US,en,generative ai takes stereotypes and bias from bad to worse  bloomberg,59,12,Thursday,6,2023,2,False,False,News Outlet,https://www.bloomberg.com/tosv2.html?vid=&uuid=67531cc3-9768-11ee-a69b-fb2538ec6b77&url=L2dyYXBoaWNzLzIwMjMtZ2VuZXJhdGl2ZS1haS1iaWFzLw==,www.bloomberg.com,www,1,com,136,[],-0.5499999999999999,0.6333333333333333,-0.7906,negative,"summarize: To continue,"
What Are the Dangers of AI? - Decrypt,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vZGVjcnlwdC5jby9yZXNvdXJjZXMvd2hhdC1hcmUtdGhlLWRhbmdlcnMtb2YtYWnSAT1odHRwczovL2RlY3J5cHQuY28vcmVzb3VyY2VzL3doYXQtYXJlLXRoZS1kYW5nZXJzLW9mLWFpP2FtcD0x?oc=5,2023-06-08,Decrypt,US,en,what are the dangers of ai  decrypt,30,8,Thursday,6,2023,2,False,False,Other,https://decrypt.co/resources/what-are-the-dangers-of-ai,decrypt.co,decrypt,2,co,55,"['Decrypt', 'Nathan Reiff']",0.0,0.0,-0.4939,negative,summarize: What Are the
AI Algorithms Outperform Standard Models in Cancer Prediction - HealthITAnalytics.com,https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vaGVhbHRoaXRhbmFseXRpY3MuY29tL25ld3MvYWktYWxnb3JpdGhtcy1vdXRwZXJmb3JtLXN0YW5kYXJkLW1vZGVscy1pbi1jYW5jZXItcHJlZGljdGlvbtIBAA?oc=5,2023-06-08,HealthITAnalytics.com,US,en,ai algorithms outperform standard models in cancer prediction  healthitanalyticscom,76,10,Thursday,6,2023,2,False,False,Blog,https://healthitanalytics.com/news/ai-algorithms-outperform-standard-models-in-cancer-prediction,healthitanalytics.com,healthitanalytics,2,com,96,[],0.0,0.0,-0.6597,negative,0
AI Could Send These 2 Nasdaq Stocks to the Moon - The Motley Fool,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA2LzA4L2FpLWNvdWxkLXNlbmQtdGhlc2UtMi1uYXNkYXEtc3RvY2tzLXRvLXRoZS1tb29uL9IBAA?oc=5,2023-06-08,The Motley Fool,US,en,ai could send these  nasdaq stocks to the moon  the motley fool,52,14,Thursday,6,2023,2,False,False,Blog,https://www.fool.com/investing/2023/06/08/ai-could-send-these-2-nasdaq-stocks-to-the-moon/,www.fool.com,www,6,com,90,['Dan Caplinger'],0.6,0.9,-0.4404,negative,Shares of Adobe (ADBE -
"Singapore identifies six generative AI risks, sets up foundation to guide adoption - ZDNet",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LnpkbmV0LmNvbS9hcnRpY2xlL3NpbmdhcG9yZS1pZGVudGlmaWVzLXNpeC1nZW5lcmF0aXZlLWFpLXJpc2tzLXNldHMtdXAtZm91bmRhdGlvbi10by1ndWlkZS1hZG9wdGlvbi_SAXtodHRwczovL3d3dy56ZG5ldC5jb20vZ29vZ2xlLWFtcC9hcnRpY2xlL3NpbmdhcG9yZS1pZGVudGlmaWVzLXNpeC1nZW5lcmF0aXZlLWFpLXJpc2tzLXNldHMtdXAtZm91bmRhdGlvbi10by1ndWlkZS1hZG9wdGlvbi8?oc=5,2023-06-08,ZDNet,US,en,singapore identifies six generative ai risks sets up foundation to guide adoption  zdnet,77,14,Thursday,6,2023,2,False,False,News Outlet,https://www.zdnet.com/article/singapore-identifies-six-generative-ai-risks-sets-up-foundation-to-guide-adoption/,www.zdnet.com,www,3,com,112,"['Eileen Yu', 'Senior Contributing Editor', 'June', 'At A.M. Pt']",0.0,0.0,-0.2732,negative,Singapore has identified six top risks
Nvidia's AI software tricked into leaking data - Financial Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzVhY2ViN2E2LTlkNWEtNGYxZi1hZjNkLTFlZjAxMjliMDkzNNIBAA?oc=5,2023-06-08,Financial Times,US,en,nvidias ai software tricked into leaking data  financial times,55,10,Thursday,6,2023,2,False,False,News Outlet,https://www.ft.com/content/5aceb7a6-9d5a-4f1f-af3d-1ef0129b0934,www.ft.com,www,2,com,63,[],0.0,0.0,-0.1531,negative,Pay a year upfront and save 20
Sam Altman says he worries making ChatGPT was 'something really bad' given potential AI risks - Business Insider India,https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vdGVjaC9uZXdzL3NhbS1hbHRtYW4tc2F5cy1oZS13b3JyaWVzLW1ha2luZy1jaGF0Z3B0LXdhcy1zb21ldGhpbmctcmVhbGx5LWJhZC1naXZlbi1wb3RlbnRpYWwtYWktcmlza3MvYXJ0aWNsZXNob3cvMTAwODUzMDQzLmNtc9IBogFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vdGVjaC9uZXdzL3NhbS1hbHRtYW4tc2F5cy1oZS13b3JyaWVzLW1ha2luZy1jaGF0Z3B0LXdhcy1zb21ldGhpbmctcmVhbGx5LWJhZC1naXZlbi1wb3RlbnRpYWwtYWktcmlza3MvYW1wX2FydGljbGVzaG93LzEwMDg1MzA0My5jbXM?oc=5,2023-06-08,Business Insider India,US,en,sam altman says he worries making chatgpt was something really bad given potential ai risks  business insider india,100,19,Thursday,6,2023,2,False,False,News Outlet,https://www.businessinsider.in/tech/news/sam-altman-says-he-worries-making-chatgpt-was-something-really-bad-given-potential-ai-risks/articleshow/100853043.cms,www.businessinsider.in,www,5,in,158,[],-0.3499999999999999,0.8333333333333333,-0.8268,negative,OpenAI CEO Sam Altman says
